Valor do sinal,Temperatura,Umidade,Hora,Dia
-0.08203125,_°C,_%,18:36:00,2024-09-23
0.052734375,_°C,_%,18:36:15,2024-09-23
-0.169921875,_°C,_%,18:36:30,2024-09-23
-0.25390625,_°C,_%,18:36:45,2024-09-23
-0.0234375,_°C,_%,18:37:00,2024-09-23
0.037109375,_°C,_%,18:37:15,2024-09-23
-0.216796875,_°C,_%,18:37:30,2024-09-23
-0.23046875,_°C,_%,18:37:45,2024-09-23
0.013671875,_°C,_%,18:38:00,2024-09-23
0.015625,_°C,_%,18:38:15,2024-09-23
-0.244140625,_°C,_%,18:38:30,2024-09-23
-0.205078125,_°C,_%,18:38:45,2024-09-23
0.0390625,_°C,_%,18:39:00,2024-09-23
-0.021484375,_°C,_%,18:39:15,2024-09-23
-0.2578125,_°C,_%,18:39:30,2024-09-23
-0.1640625,_°C,_%,18:39:45,2024-09-23
0.048828125,_°C,_%,18:40:00,2024-09-23
-0.072265625,_°C,_%,18:40:15,2024-09-23
-0.25390625,_°C,_%,18:40:30,2024-09-23
-0.125,_°C,_%,18:40:45,2024-09-23
0.048828125,_°C,_%,18:41:00,2024-09-23
-0.130859375,_°C,_%,18:41:15,2024-09-23
-0.251953125,_°C,_%,18:41:30,2024-09-23
-0.07421875,_°C,_%,18:41:45,2024-09-23
0.05078125,_°C,_%,18:42:00,2024-09-23
-0.181640625,_°C,_%,18:42:15,2024-09-23
-0.2421875,_°C,_%,18:42:30,2024-09-23
-0.01953125,_°C,_%,18:42:45,2024-09-23
0.037109375,_°C,_%,18:43:00,2024-09-23
-0.220703125,_°C,_%,18:43:15,2024-09-23
-0.232421875,_°C,_%,18:43:30,2024-09-23
0.01953125,_°C,_%,18:43:45,2024-09-23
0.009765625,_°C,_%,18:44:00,2024-09-23
-0.2421875,_°C,_%,18:44:15,2024-09-23
-0.19921875,_°C,_%,18:44:30,2024-09-23
0.046875,_°C,_%,18:44:45,2024-09-23
-0.02734375,_°C,_%,18:45:00,2024-09-23
-0.25390625,_°C,_%,18:45:15,2024-09-23
-0.158203125,_°C,_%,18:45:30,2024-09-23
0.05078125,_°C,_%,18:45:45,2024-09-23
-0.078125,_°C,_%,18:46:00,2024-09-23
-0.259765625,_°C,_%,18:46:15,2024-09-23
-0.115234375,_°C,_%,18:46:30,2024-09-23
0.05078125,_°C,_%,18:46:45,2024-09-23
-0.140625,_°C,_%,18:47:00,2024-09-23
-0.251953125,_°C,_%,18:47:15,2024-09-23
-0.056640625,_°C,_%,18:47:30,2024-09-23
0.05078125,_°C,_%,18:47:45,2024-09-23
-0.189453125,_°C,_%,18:48:00,2024-09-23
-0.240234375,_°C,_%,18:48:15,2024-09-23
-0.01171875,_°C,_%,18:48:30,2024-09-23
0.033203125,_°C,_%,18:48:45,2024-09-23
-0.2265625,_°C,_%,18:49:00,2024-09-23
-0.22265625,_°C,_%,18:49:15,2024-09-23
0.02734375,_°C,_%,18:49:30,2024-09-23
0.0,_°C,_%,18:49:45,2024-09-23
-0.244140625,_°C,_%,18:50:00,2024-09-23
-0.19140625,_°C,_%,18:50:15,2024-09-23
0.044921875,_°C,_%,18:50:30,2024-09-23
-0.041015625,_°C,_%,18:50:45,2024-09-23
-0.2578125,_°C,_%,18:51:00,2024-09-23
-0.15234375,_°C,_%,18:51:15,2024-09-23
0.046875,_°C,_%,18:51:30,2024-09-23
-0.09375,_°C,_%,18:51:45,2024-09-23
-0.251953125,_°C,_%,18:52:00,2024-09-23
-0.1015625,_°C,_%,18:52:15,2024-09-23
0.046875,_°C,_%,18:52:30,2024-09-23
-0.14453125,_°C,_%,18:52:45,2024-09-23
-0.248046875,_°C,_%,18:53:00,2024-09-23
-0.052734375,_°C,_%,18:53:15,2024-09-23
0.044921875,_°C,_%,18:53:30,2024-09-23
-0.197265625,_°C,_%,18:53:45,2024-09-23
-0.236328125,_°C,_%,18:54:00,2024-09-23
-0.00390625,_°C,_%,18:54:15,2024-09-23
0.02734375,_°C,_%,18:54:30,2024-09-23
-0.232421875,_°C,_%,18:54:45,2024-09-23
-0.21875,_°C,_%,18:55:00,2024-09-23
0.025390625,_°C,_%,18:55:15,2024-09-23
-0.005859375,_°C,_%,18:55:30,2024-09-23
-0.248046875,_°C,_%,18:55:45,2024-09-23
-0.19140625,_°C,_%,18:56:00,2024-09-23
0.046875,_°C,_%,18:56:15,2024-09-23
-0.052734375,_°C,_%,18:56:30,2024-09-23
-0.2578125,_°C,_%,18:56:45,2024-09-23
-0.1484375,_°C,_%,18:57:00,2024-09-23
0.048828125,_°C,_%,18:57:15,2024-09-23
-0.10546875,_°C,_%,18:57:30,2024-09-23
-0.25390625,_°C,_%,18:57:45,2024-09-23
-0.095703125,_°C,_%,18:58:00,2024-09-23
0.048828125,_°C,_%,18:58:15,2024-09-23
-0.154296875,_°C,_%,18:58:30,2024-09-23
-0.25,_°C,_%,18:58:45,2024-09-23
-0.04296875,_°C,_%,18:59:00,2024-09-23
0.044921875,_°C,_%,18:59:15,2024-09-23
-0.19921875,_°C,_%,18:59:30,2024-09-23
-0.234375,_°C,_%,18:59:45,2024-09-23
-0.001953125,_°C,_%,19:00:00,2024-09-23
0.025390625,_°C,_%,19:00:15,2024-09-23
-0.234375,_°C,_%,19:00:30,2024-09-23
-0.212890625,_°C,_%,19:00:45,2024-09-23
0.03515625,_°C,_%,19:01:00,2024-09-23
-0.0078125,_°C,_%,19:01:15,2024-09-23
-0.255859375,_°C,_%,19:01:30,2024-09-23
-0.18359375,_°C,_%,19:01:45,2024-09-23
0.048828125,_°C,_%,19:02:00,2024-09-23
-0.05859375,_°C,_%,19:02:15,2024-09-23
-0.26171875,_°C,_%,19:02:30,2024-09-23
-0.140625,_°C,_%,19:02:45,2024-09-23
0.05078125,_°C,_%,19:03:00,2024-09-23
-0.119140625,_°C,_%,19:03:15,2024-09-23
-0.2578125,_°C,_%,19:03:30,2024-09-23
-0.0859375,_°C,_%,19:03:45,2024-09-23
-0.240234375,_°C,_%,19:04:00,2024-09-23
-0.203125,_°C,_%,19:04:15,2024-09-23
0.037109375,_°C,_%,19:04:30,2024-09-23
-0.029296875,_°C,_%,19:04:45,2024-09-23
-0.251953125,_°C,_%,19:05:00,2024-09-23
-0.1640625,_°C,_%,19:05:15,2024-09-23
0.046875,_°C,_%,19:05:30,2024-09-23
-0.078125,_°C,_%,19:05:45,2024-09-23
-0.2578125,_°C,_%,19:06:00,2024-09-23
-0.12109375,_°C,_%,19:06:15,2024-09-23
0.044921875,_°C,_%,19:06:30,2024-09-23
-0.134765625,_°C,_%,19:06:45,2024-09-23
-0.26171875,_°C,_%,19:07:00,2024-09-23
-0.064453125,_°C,_%,19:07:15,2024-09-23
0.044921875,_°C,_%,19:07:30,2024-09-23
-0.18359375,_°C,_%,19:07:45,2024-09-23
-0.2421875,_°C,_%,19:08:00,2024-09-23
-0.01953125,_°C,_%,19:08:15,2024-09-23
0.037109375,_°C,_%,19:08:30,2024-09-23
-0.22265625,_°C,_%,19:08:45,2024-09-23
-0.228515625,_°C,_%,19:09:00,2024-09-23
-0.001953125,_°C,_%,19:09:15,2024-09-23
0.0,_°C,_%,19:09:30,2024-09-23
-0.240234375,_°C,_%,19:09:45,2024-09-23
-0.197265625,_°C,_%,19:10:00,2024-09-23
0.041015625,_°C,_%,19:10:15,2024-09-23
-0.03515625,_°C,_%,19:10:30,2024-09-23
-0.25,_°C,_%,19:10:45,2024-09-23
-0.16015625,_°C,_%,19:11:00,2024-09-23
0.048828125,_°C,_%,19:11:15,2024-09-23
-0.08203125,_°C,_%,19:11:30,2024-09-23
-0.255859375,_°C,_%,19:11:45,2024-09-23
-0.109375,_°C,_%,19:12:00,2024-09-23
0.048828125,_°C,_%,19:12:15,2024-09-23
-0.138671875,_°C,_%,19:12:30,2024-09-23
-0.248046875,_°C,_%,19:12:45,2024-09-23
-0.052734375,_°C,_%,19:13:00,2024-09-23
0.046875,_°C,_%,19:13:15,2024-09-23
-0.193359375,_°C,_%,19:13:30,2024-09-23
-0.234375,_°C,_%,19:13:45,2024-09-23
-0.00390625,_°C,_%,19:14:00,2024-09-23
0.029296875,_°C,_%,19:14:15,2024-09-23
-0.2265625,_°C,_%,19:14:30,2024-09-23
-0.212890625,_°C,_%,19:14:45,2024-09-23
0.02734375,_°C,_%,19:15:00,2024-09-23
0.0,_°C,_%,19:15:15,2024-09-23
-0.21484375,_°C,_%,19:15:30,2024-09-23
-0.189453125,_°C,_%,19:15:45,2024-09-23
0.05078125,_°C,_%,19:16:00,2024-09-23
-0.046875,_°C,_%,19:16:15,2024-09-23
-0.251953125,_°C,_%,19:16:30,2024-09-23
-0.146484375,_°C,_%,19:16:45,2024-09-23
0.046875,_°C,_%,19:17:00,2024-09-23
-0.103515625,_°C,_%,19:17:15,2024-09-23
-0.25390625,_°C,_%,19:17:30,2024-09-23
-0.09765625,_°C,_%,19:17:45,2024-09-23
0.04296875,_°C,_%,19:18:00,2024-09-23
-0.15234375,_°C,_%,19:18:15,2024-09-23
-0.25,_°C,_%,19:18:30,2024-09-23
-0.044921875,_°C,_%,19:18:45,2024-09-23
0.0390625,_°C,_%,19:19:00,2024-09-23
-0.203125,_°C,_%,19:19:15,2024-09-23
-0.236328125,_°C,_%,19:19:30,2024-09-23
-0.001953125,_°C,_%,19:19:45,2024-09-23
0.025390625,_°C,_%,19:20:00,2024-09-23
-0.23046875,_°C,_%,19:20:15,2024-09-23
-0.21484375,_°C,_%,19:20:30,2024-09-23
0.029296875,_°C,_%,19:20:45,2024-09-23
-0.005859375,_°C,_%,19:21:00,2024-09-23
-0.25,_°C,_%,19:21:15,2024-09-23
-0.181640625,_°C,_%,19:21:30,2024-09-23
0.05078125,_°C,_%,19:21:45,2024-09-23
-0.056640625,_°C,_%,19:22:00,2024-09-23
-0.255859375,_°C,_%,19:22:15,2024-09-23
-0.142578125,_°C,_%,19:22:30,2024-09-23
0.048828125,_°C,_%,19:22:45,2024-09-23
-0.111328125,_°C,_%,19:23:00,2024-09-23
-0.251953125,_°C,_%,19:23:15,2024-09-23
-0.087890625,_°C,_%,19:23:30,2024-09-23
0.046875,_°C,_%,19:23:45,2024-09-23
-0.16796875,_°C,_%,19:24:00,2024-09-23
-0.248046875,_°C,_%,19:24:15,2024-09-23
-0.03515625,_°C,_%,19:24:30,2024-09-23
0.037109375,_°C,_%,19:24:45,2024-09-23
-0.205078125,_°C,_%,19:25:00,2024-09-23
-0.232421875,_°C,_%,19:25:15,2024-09-23
0.00390625,_°C,_%,19:25:30,2024-09-23
0.017578125,_°C,_%,19:25:45,2024-09-23
-0.236328125,_°C,_%,19:26:00,2024-09-23
-0.20703125,_°C,_%,19:26:15,2024-09-23
0.03125,_°C,_%,19:26:30,2024-09-23
-0.017578125,_°C,_%,19:26:45,2024-09-23
-0.251953125,_°C,_%,19:27:00,2024-09-23
-0.177734375,_°C,_%,19:27:15,2024-09-23
0.046875,_°C,_%,19:27:30,2024-09-23
-0.064453125,_°C,_%,19:27:45,2024-09-23
-0.203125,_°C,_%,19:28:00,2024-09-23
0.037109375,_°C,_%,19:28:15,2024-09-23
-0.0390625,_°C,_%,19:28:30,2024-09-23
-0.251953125,_°C,_%,19:28:45,2024-09-23
-0.158203125,_°C,_%,19:29:00,2024-09-23
0.044921875,_°C,_%,19:29:15,2024-09-23
-0.076171875,_°C,_%,19:29:30,2024-09-23
-0.24609375,_°C,_%,19:29:45,2024-09-23
-0.119140625,_°C,_%,19:30:00,2024-09-23
0.046875,_°C,_%,19:30:15,2024-09-23
-0.130859375,_°C,_%,19:30:30,2024-09-23
-0.24609375,_°C,_%,19:30:45,2024-09-23
-0.08203125,_°C,_%,19:31:00,2024-09-23
0.0390625,_°C,_%,19:31:15,2024-09-23
-0.171875,_°C,_%,19:31:30,2024-09-23
-0.24609375,_°C,_%,19:31:45,2024-09-23
-0.02734375,_°C,_%,19:32:00,2024-09-23
0.044921875,_°C,_%,19:32:15,2024-09-23
-0.19921875,_°C,_%,19:32:30,2024-09-23
-0.234375,_°C,_%,19:32:45,2024-09-23
-0.00390625,_°C,_%,19:33:00,2024-09-23
-0.01953125,_°C,_%,19:33:15,2024-09-23
-0.244140625,_°C,_%,19:33:30,2024-09-23
-0.185546875,_°C,_%,19:33:45,2024-09-23
0.056640625,_°C,_%,19:34:00,2024-09-23
-0.083984375,_°C,_%,19:34:15,2024-09-23
-0.263671875,_°C,_%,19:34:30,2024-09-23
-0.103515625,_°C,_%,19:34:45,2024-09-23
0.064453125,_°C,_%,19:35:00,2024-09-23
-0.111328125,_°C,_%,19:35:15,2024-09-23
-0.263671875,_°C,_%,19:35:30,2024-09-23
-0.11328125,_°C,_%,19:35:45,2024-09-23
0.03515625,_°C,_%,19:36:00,2024-09-23
-0.130859375,_°C,_%,19:36:15,2024-09-23
-0.248046875,_°C,_%,19:36:30,2024-09-23
-0.01953125,_°C,_%,19:36:45,2024-09-23
0.03515625,_°C,_%,19:37:00,2024-09-23
-0.20703125,_°C,_%,19:37:15,2024-09-23
-0.216796875,_°C,_%,19:37:30,2024-09-23
-0.009765625,_°C,_%,19:37:45,2024-09-23
-0.00390625,_°C,_%,19:38:00,2024-09-23
-0.255859375,_°C,_%,19:38:15,2024-09-23
-0.201171875,_°C,_%,19:38:30,2024-09-23
0.05078125,_°C,_%,19:38:45,2024-09-23
0.017578125,_°C,_%,19:39:00,2024-09-23
-0.2578125,_°C,_%,19:39:15,2024-09-23
-0.20703125,_°C,_%,19:39:30,2024-09-23
0.056640625,_°C,_%,19:39:45,2024-09-23
-0.048828125,_°C,_%,19:40:00,2024-09-23
-0.279296875,_°C,_%,19:40:15,2024-09-23
-0.14453125,_°C,_%,19:40:30,2024-09-23
0.0703125,_°C,_%,19:40:45,2024-09-23
-0.091796875,_°C,_%,19:41:00,2024-09-23
-0.263671875,_°C,_%,19:41:15,2024-09-23
-0.087890625,_°C,_%,19:41:30,2024-09-23
0.056640625,_°C,_%,19:41:45,2024-09-23
-0.181640625,_°C,_%,19:42:00,2024-09-23
-0.2578125,_°C,_%,19:42:15,2024-09-23
-0.02734375,_°C,_%,19:42:30,2024-09-23
0.041015625,_°C,_%,19:42:45,2024-09-23
-0.19921875,_°C,_%,19:43:00,2024-09-23
-0.2109375,_°C,_%,19:43:15,2024-09-23
-0.017578125,_°C,_%,19:43:30,2024-09-23
-0.00390625,_°C,_%,19:43:45,2024-09-23
-0.2578125,_°C,_%,19:44:00,2024-09-23
-0.029296875,_°C,_%,19:44:15,2024-09-23
0.041015625,_°C,_%,19:44:30,2024-09-23
-0.220703125,_°C,_%,19:44:45,2024-09-23
-0.240234375,_°C,_%,19:45:00,2024-09-23
0.02734375,_°C,_%,19:45:15,2024-09-23
0.029296875,_°C,_%,19:45:30,2024-09-23
-0.24609375,_°C,_%,19:45:45,2024-09-23
-0.21484375,_°C,_%,19:46:00,2024-09-23
0.04296875,_°C,_%,19:46:15,2024-09-23
-0.03125,_°C,_%,19:46:30,2024-09-23
-0.263671875,_°C,_%,19:46:45,2024-09-23
-0.154296875,_°C,_%,19:47:00,2024-09-23
0.0546875,_°C,_%,19:47:15,2024-09-23
-0.076171875,_°C,_%,19:47:30,2024-09-23
-0.25390625,_°C,_%,19:47:45,2024-09-23
-0.10546875,_°C,_%,19:48:00,2024-09-23
0.04296875,_°C,_%,19:48:15,2024-09-23
-0.130859375,_°C,_%,19:48:30,2024-09-23
-0.23828125,_°C,_%,19:48:45,2024-09-23
-0.076171875,_°C,_%,19:49:00,2024-09-23
0.037109375,_°C,_%,19:49:15,2024-09-23
-0.18359375,_°C,_%,19:49:30,2024-09-23
-0.240234375,_°C,_%,19:49:45,2024-09-23
-0.01171875,_°C,_%,19:50:00,2024-09-23
0.0390625,_°C,_%,19:50:15,2024-09-23
-0.208984375,_°C,_%,19:50:30,2024-09-23
-0.19140625,_°C,_%,19:50:45,2024-09-23
0.041015625,_°C,_%,19:51:00,2024-09-23
-0.021484375,_°C,_%,19:51:15,2024-09-23
-0.244140625,_°C,_%,19:51:30,2024-09-23
-0.16796875,_°C,_%,19:51:45,2024-09-23
0.041015625,_°C,_%,19:52:00,2024-09-23
-0.060546875,_°C,_%,19:52:15,2024-09-23
-0.23828125,_°C,_%,19:52:30,2024-09-23
-0.130859375,_°C,_%,19:52:45,2024-09-23
0.05078125,_°C,_%,19:53:00,2024-09-23
-0.091796875,_°C,_%,19:53:15,2024-09-23
-0.248046875,_°C,_%,19:53:30,2024-09-23
-0.1015625,_°C,_%,19:53:45,2024-09-23
0.052734375,_°C,_%,19:54:00,2024-09-23
-0.142578125,_°C,_%,19:54:15,2024-09-23
-0.234375,_°C,_%,19:54:30,2024-09-23
-0.046875,_°C,_%,19:54:45,2024-09-23
0.037109375,_°C,_%,19:55:00,2024-09-23
-0.18359375,_°C,_%,19:55:15,2024-09-23
-0.216796875,_°C,_%,19:55:30,2024-09-23
-0.001953125,_°C,_%,19:55:45,2024-09-23
0.021484375,_°C,_%,19:56:00,2024-09-23
-0.212890625,_°C,_%,19:56:15,2024-09-23
-0.19140625,_°C,_%,19:56:30,2024-09-23
0.029296875,_°C,_%,19:56:45,2024-09-23
-0.013671875,_°C,_%,19:57:00,2024-09-23
-0.21484375,_°C,_%,19:57:15,2024-09-23
-0.162109375,_°C,_%,19:57:30,2024-09-23
0.041015625,_°C,_%,19:57:45,2024-09-23
-0.048828125,_°C,_%,19:58:00,2024-09-23
-0.2265625,_°C,_%,19:58:15,2024-09-23
-0.14453125,_°C,_%,19:58:30,2024-09-23
0.048828125,_°C,_%,19:58:45,2024-09-23
-0.099609375,_°C,_%,19:59:00,2024-09-23
-0.23828125,_°C,_%,19:59:15,2024-09-23
-0.083984375,_°C,_%,19:59:30,2024-09-23
0.060546875,_°C,_%,19:59:45,2024-09-23
-0.146484375,_°C,_%,20:00:00,2024-09-23
-0.224609375,_°C,_%,20:00:15,2024-09-23
-0.03125,_°C,_%,20:00:30,2024-09-23
0.033203125,_°C,_%,20:00:45,2024-09-23
-0.193359375,_°C,_%,20:01:00,2024-09-23
-0.205078125,_°C,_%,20:01:15,2024-09-23
-0.001953125,_°C,_%,20:01:30,2024-09-23
0.029296875,_°C,_%,20:01:45,2024-09-23
-0.203125,_°C,_%,20:02:00,2024-09-23
-0.1875,_°C,_%,20:02:15,2024-09-23
0.03515625,_°C,_%,20:02:30,2024-09-23
-0.01171875,_°C,_%,20:02:45,2024-09-23
-0.236328125,_°C,_%,20:03:00,2024-09-23
-0.158203125,_°C,_%,20:03:15,2024-09-23
0.0546875,_°C,_%,20:03:30,2024-09-23
-0.056640625,_°C,_%,20:03:45,2024-09-23
-0.23828125,_°C,_%,20:04:00,2024-09-23
-0.115234375,_°C,_%,20:04:15,2024-09-23
0.0625,_°C,_%,20:04:30,2024-09-23
-0.125,_°C,_%,20:04:45,2024-09-23
-0.240234375,_°C,_%,20:05:00,2024-09-23
-0.068359375,_°C,_%,20:05:15,2024-09-23
0.052734375,_°C,_%,20:05:30,2024-09-23
-0.166015625,_°C,_%,20:05:45,2024-09-23
-0.22265625,_°C,_%,20:06:00,2024-09-23
-0.01953125,_°C,_%,20:06:15,2024-09-23
0.0390625,_°C,_%,20:06:30,2024-09-23
-0.20703125,_°C,_%,20:06:45,2024-09-23
-0.205078125,_°C,_%,20:07:00,2024-09-23
0.01953125,_°C,_%,20:07:15,2024-09-23
0.00390625,_°C,_%,20:07:30,2024-09-23
-0.232421875,_°C,_%,20:07:45,2024-09-23
-0.177734375,_°C,_%,20:08:00,2024-09-23
0.044921875,_°C,_%,20:08:15,2024-09-23
-0.03515625,_°C,_%,20:08:30,2024-09-23
-0.24609375,_°C,_%,20:08:45,2024-09-23
-0.140625,_°C,_%,20:09:00,2024-09-23
0.052734375,_°C,_%,20:09:15,2024-09-23
-0.087890625,_°C,_%,20:09:30,2024-09-23
-0.248046875,_°C,_%,20:09:45,2024-09-23
-0.1015625,_°C,_%,20:10:00,2024-09-23
0.05859375,_°C,_%,20:10:15,2024-09-23
-0.134765625,_°C,_%,20:10:30,2024-09-23
-0.232421875,_°C,_%,20:10:45,2024-09-23
